,cid,fold,label,audio_len,sr,duration,rms,zcr,spec_cent,spec_bw,rolloff,flatness,contrast,category
864,1-85184-A-39,1,39,220500,44100,5.0,0.08237438,0.05234125761310905,1219.3634049054037,667.633162082872,1989.398179198086,0.8782357,9.466128666444373,glass_breaking
865,3-197408-B-8,3,8,220500,44100,5.0,0.28568944,0.07215460049303944,2267.1112209127004,2148.4960052133997,3639.910704575116,0.00046565928,19.003804434881108,sheep
866,5-240671-A-44,5,44,220500,44100,5.0,0.32395628,0.006664869127030163,917.5242806774885,2174.9529669020453,1395.311593677494,1.3197613e-05,19.57418653578542,engine
867,5-213855-A-0,5,0,220500,44100,5.0,0.10833779,0.04198652298433875,1561.2073616789794,2162.555823283486,2388.986482199826,0.00017305693,17.033372584623525,dog
868,4-188703-A-8,4,8,220500,44100,5.0,0.10168443,0.02318259679524362,916.0755230193458,1263.934580798952,1713.1636546548723,2.4041714e-05,16.132966740176737,sheep
869,1-79113-A-5,1,5,220500,44100,5.0,0.013905239,0.03504069388051044,2438.3308202933563,3157.8713425243536,5656.387761020882,0.20413822,18.00039366621614,cat
870,3-185456-A-29,3,29,220500,44100,5.0,0.019642847,0.04225728683294663,2479.758464968033,3402.3450296992273,5139.940613217807,0.0014078335,15.826644211032226,drinking_sipping
871,1-81851-A-31,1,31,220500,44100,5.0,0.010764038,0.03611242024361949,1453.404130740801,2352.576031662419,2275.8247534802786,0.0004204715,14.556953993903733,mouse_click
872,1-60997-B-20,1,20,220500,44100,5.0,0.07329809,0.13315237093967516,3897.2899587180955,2657.689692388124,6381.122435107309,0.002240906,21.084327304763324,crying_baby
873,1-155858-C-25,1,25,220500,44100,5.0,0.01404024,0.15659780126160092,5372.080210879596,5420.657324810495,11705.019553908063,0.048918266,14.533073273959552,footsteps
874,2-205966-A-16,2,16,220500,44100,5.0,0.24484612,0.040742595345127613,1408.1338720003826,1979.6834022399498,1767.521253262761,8.0663944e-05,17.940152342641827,wind
875,4-164064-A-1,4,1,220500,44100,5.0,0.06923043,0.03414456750290023,1197.7625179165889,1342.5092086456527,1797.0981819170534,0.3412619,19.57290270179303,rooster
876,5-210612-A-37,5,37,220500,44100,5.0,0.16935122,0.17217861803944315,5174.208986506263,3848.4158477976566,9530.166038283063,0.0010076504,23.879038176946167,clock_alarm
877,1-160563-B-48,1,48,220500,44100,5.0,0.019775348,0.04174408171403712,2068.0450648269393,2990.3721149382864,4368.292533715197,0.001553535,13.84754919226213,fireworks
878,3-124925-A-9,3,9,220500,44100,5.0,0.02559393,0.015165041328306265,475.86933213851376,442.8156018923924,771.4981964182134,0.82383484,16.855247824607034,crow
879,3-119120-D-48,3,48,220500,44100,5.0,0.025320096,0.05606171149941996,1920.3554166333197,2374.0034007438226,3503.2672926334108,0.00078465516,14.668457766206233,fireworks
880,5-182404-A-18,5,18,220500,44100,5.0,0.233559,0.10865787231728538,3605.414219583161,3309.164226345598,7526.479005039153,0.018231228,17.47221357115825,toilet_flush
881,5-182007-A-36,5,36,220500,44100,5.0,0.21194455,0.21508619127030162,5802.683334670997,4724.702456323526,11572.772712441996,0.0133377295,18.98313409514209,vacuum_cleaner
882,4-179984-A-38,4,38,220500,44100,5.0,0.023448689,0.07408393452726218,3012.0382596796085,3463.403240682108,5620.465781793793,0.0034341044,19.597203989712767,clock_tick
883,5-235893-A-28,5,28,220500,44100,5.0,0.0078101475,0.15541618329466358,5247.74864890344,4871.865558792848,10691.959786470417,0.041346043,16.234166662790695,snoring
884,3-110913-C-7,3,7,220500,44100,5.0,0.058317184,0.04070067792923434,3370.3175780350716,4649.621569943734,8737.584287993039,0.0016198648,18.704428156449705,insects
885,4-196671-A-8,4,8,220500,44100,5.0,0.049057383,0.06105894721577726,2258.3492902590015,2562.769145654138,3424.129024071926,0.0007373016,18.20830134522472,sheep
886,2-102567-B-35,2,35,220500,44100,5.0,0.042613234,0.11675359810034802,4058.2126330966444,4367.384170344049,9515.377573955917,0.0016656666,17.415363639109053,washing_machine
887,4-107122-A-33,4,33,220500,44100,5.0,0.109239735,0.14557805249419953,3911.129985408406,2508.802390557531,6270.758523963167,0.07822456,21.39759972166677,door_wood_creaks
888,1-85362-A-0,1,0,220500,44100,5.0,0.07650726,0.04033135150812065,1660.4066161619999,2181.8424846919715,2538.3199952871228,0.0005463344,17.518037719752286,dog
889,1-181071-B-40,1,40,220500,44100,5.0,0.13119203,0.02301039551914153,887.6785838131314,1076.1913763764585,1614.2907799811485,9.029289e-06,16.43085932003978,helicopter
890,4-171823-A-13,4,13,220500,44100,5.0,0.0046946937,0.1299768434599768,3070.033014399615,2138.7264802374357,3775.255129785383,0.0005546735,17.20821566963325,crickets
891,4-132810-A-26,4,26,220500,44100,5.0,0.099129565,0.06994317357888631,2441.3423722084735,2029.1797381029046,4494.44412974913,0.33094695,19.570379001258544,laughing
892,3-154378-A-30,3,30,220500,44100,5.0,0.03228451,0.004963248622389792,366.58780552792854,634.952026342412,764.2538473390372,0.81061345,10.086687045470045,door_wood_knock
893,5-188655-A-10,5,10,220500,44100,5.0,0.052526146,0.16490537993039442,5402.93677874278,4459.104563458476,10898.049027515952,0.0025913394,16.290250537273785,rain
894,5-133989-A-42,5,42,220500,44100,5.0,0.15662274,0.03461698810904872,1570.4581466731015,1718.136297387245,2732.318667524652,1.2187436e-05,25.687701221601987,siren
895,4-119648-C-48,4,48,220500,44100,5.0,0.034679033,0.008778866371809744,930.4444235058704,2216.3215842493846,1464.3077735281322,0.00013280769,13.524362409210838,fireworks
896,5-251426-A-30,5,30,220500,44100,5.0,0.05233726,0.06773061376160093,3056.6551693395695,3418.9660520201737,5910.439589073376,0.017999446,14.185487477803937,door_wood_knock
897,1-84393-A-32,1,32,220500,44100,5.0,0.10712773,0.0076301025957076565,1181.8856096727322,2786.3324963758037,1927.5464263703595,0.00015852628,15.541252414598764,keyboard_typing
898,1-38559-A-14,1,14,220500,44100,5.0,0.011322231,0.14326466429814386,4486.010186317565,3639.0407086437885,7507.643697433295,0.009174553,18.8358487258807,chirping_birds
899,1-116765-A-41,1,41,220500,44100,5.0,0.17353235,0.05261881888051044,2353.0513664617138,2580.7339988066747,5034.3229997462295,0.00015573832,21.21676615340048,chainsaw
900,1-977-A-39,1,39,220500,44100,5.0,0.02892091,0.086923125725058,2440.397756120146,1315.9398878018685,3803.632993764501,0.73463255,6.233776700217624,glass_breaking
901,1-76831-C-42,1,42,220500,44100,5.0,0.426169,0.05695557207076566,1943.0492234280719,1960.4444514611291,2864.115859737529,6.771067e-05,19.79490745594865,siren
902,2-114609-A-28,2,28,220500,44100,5.0,0.054435063,0.008512634135730859,1031.4894845921215,2518.45351255559,1543.995613399072,0.00018265187,14.800810007459283,snoring
903,2-153388-A-31,2,31,220500,44100,5.0,0.035591863,0.023238109048723896,1281.5349981007887,1408.910008536751,2650.8821916690836,0.61144006,9.153432338344873,mouse_click
904,1-18074-B-6,1,6,220500,44100,5.0,0.08766494,0.08870291654582367,4357.169286170189,4801.996309571539,9806.05083562935,0.011958127,16.35934533776162,hen
905,3-116135-A-1,3,1,220500,44100,5.0,0.07558609,0.10973413029292343,3489.201099293913,3229.129505504227,5557.1151981221,0.0036684638,23.20162307120993,rooster
906,4-182395-A-0,4,0,220500,44100,5.0,0.03659245,0.009558303726798143,546.2980876448222,749.7384774571624,1248.526093024942,0.8176576,14.707725252883183,dog
907,4-188191-B-29,4,29,220500,44100,5.0,0.02449267,0.09842209251740139,3918.3788626343785,4232.688818479444,8397.849296693736,0.029699963,15.543615421168203,drinking_sipping
908,3-152912-A-26,3,26,220500,44100,5.0,0.11701032,0.014172618184454757,780.6168556542841,1103.0260477536538,1622.6842327073666,0.6131994,16.330582808822786,laughing
909,3-126391-B-27,3,27,220500,44100,5.0,0.019567044,0.10248694895591648,4156.379055573596,4282.788293384215,9075.670565363978,0.007400454,17.096405564326766,brushing_teeth
910,5-263775-B-26,5,26,220500,44100,5.0,0.16746183,0.09343052131670533,3131.0671414838557,2861.6990992262304,5518.245518235209,0.0018011978,19.165054506790852,laughing
911,2-99955-B-7,2,7,220500,44100,5.0,0.022424283,0.28274996374709976,6343.268397482763,5202.113837088661,12062.990320475637,0.08475948,14.914714059974028,insects
912,2-94230-A-27,2,27,220500,44100,5.0,0.0048825773,0.09472769540313225,6151.685596977778,5251.258940755336,12210.02562626885,0.027967516,16.578784307049332,brushing_teeth
913,1-58923-A-27,1,27,220500,44100,5.0,0.10368105,0.23693422817575405,6418.758570319375,4365.051911418153,11403.95439838312,0.018166427,18.230845842369003,brushing_teeth
914,3-127890-B-9,3,9,220500,44100,5.0,0.12116186,0.0747183602813225,2146.9489034625403,1958.7690085962035,3210.495667778422,0.00016752206,18.345602843589447,crow
915,1-23222-A-19,1,19,220500,44100,5.0,0.12024731,0.023404645809164733,1147.8021782110543,1731.478982578938,2138.1821209759282,7.8566794e-05,15.210976085135794,thunderstorm
916,2-76408-D-22,2,22,220500,44100,5.0,0.09891525,0.08375099695475638,3011.6060204006094,2979.574554130463,6086.901940436485,0.0019485026,15.53651948360076,clapping
917,5-179496-B-16,5,16,220500,44100,5.0,0.31363216,0.024392537340487238,1322.5178618439518,1882.1456408856461,2564.44961300029,2.5439665e-05,20.35495215040522,wind
918,4-119647-D-48,4,48,220500,44100,5.0,0.040086847,0.026762570693155453,1505.7559299887002,2367.2743125348456,2891.44454212587,0.0006347165,13.871575413935846,fireworks
919,4-198360-A-49,4,49,220500,44100,5.0,0.10833225,0.23212732018561485,6597.365523273905,5422.811975769133,13678.779931300754,0.01971109,17.81262026354645,hand_saw
920,5-187979-A-21,5,21,220500,44100,5.0,0.043274097,0.058661724187935034,2022.686507328843,1849.842460421076,4197.475778531032,0.59616846,9.61412661437382,sneezing
921,1-40730-A-1,1,1,220500,44100,5.0,0.10563913,0.04526967626160093,1111.9206055717768,893.6401368198026,1607.4461191270302,0.32036436,20.279923102036953,rooster
922,2-131943-A-38,2,38,220500,44100,5.0,0.031674534,0.0873241734338747,4242.770151333909,5834.5570482725525,11515.317530089907,0.007609322,16.448893392448866,clock_tick
923,1-51805-G-33,1,33,220500,44100,5.0,0.045498587,0.09457362057714618,3960.794947716982,3661.942886357283,7728.571363834107,0.016687207,16.944398906106038,door_wood_creaks
924,4-161100-A-47,4,47,220500,44100,5.0,0.4359751,0.05485516966357309,1950.1262014546066,2116.0672506130713,3554.5273074970996,0.0016173568,16.211246295457236,airplane
925,1-90797-A-15,1,15,220500,44100,5.0,0.025288662,0.07956152117169374,2996.5099107430874,2273.681483674634,5393.642714073376,0.54688895,12.086854544335159,water_drops
926,3-152007-C-20,3,20,220500,44100,5.0,0.1503264,0.08274951058584687,2726.489970319442,2527.2869473159876,5075.291042814675,0.0026669574,22.68904747628703,crying_baby
927,5-232816-A-23,5,23,220500,44100,5.0,0.060144804,0.010712732018561485,1125.1242696388244,2524.4158786913204,1915.3559355060904,7.169893e-05,15.953941705950253,breathing
928,3-164120-A-11,3,11,220500,44100,5.0,0.10873025,0.11691107163573086,3646.1679962957796,3368.3916780732934,7420.911352595707,0.0009949728,17.122247507228384,sea_waves
929,1-172649-D-40,1,40,220500,44100,5.0,0.17516226,0.14331677784222738,5375.235632163497,4656.4928543478245,10803.02315200841,0.0024707366,17.600592789903082,helicopter
930,1-101296-B-19,1,19,220500,44100,5.0,0.016860437,0.028876567937935034,1850.6465242552126,3093.5558441882226,3547.033153277262,0.0012161554,16.449860771371846,thunderstorm
931,3-159445-A-45,3,45,220500,44100,5.0,0.22943826,0.03685560469837587,1581.8530781153015,2243.594448927864,2813.255533098898,0.00019696109,16.00697984427424,train
932,1-57163-A-38,1,38,220500,44100,5.0,0.012160595,0.16692194750580047,5949.327989129827,5428.41311019788,12722.176125652551,0.043759678,17.618827520427583,clock_tick
933,1-19872-A-36,1,36,220500,44100,5.0,0.10317777,0.07224863145301624,3375.047673743561,3477.4396196403827,7003.237157410093,0.0018836563,18.10516858064499,vacuum_cleaner
934,1-62850-A-38,1,38,220500,44100,5.0,0.0074503105,0.10662431119489559,3949.3202869453567,4531.1196986687055,8508.812740175465,0.003702489,20.669313768318034,clock_tick
935,1-100210-B-36,1,36,220500,44100,5.0,0.28295335,0.20207933040893272,4370.451735425155,3949.2391925043707,8421.281018887761,0.0032605545,19.05052602217508,vacuum_cleaner
936,2-106849-A-47,2,47,220500,44100,5.0,0.22236775,0.026239169446055685,1044.1627574796019,1497.5651798895997,1636.0238272186775,2.7089529e-05,19.353783189884506,airplane
937,4-176914-A-23,4,23,220500,44100,5.0,0.009879747,0.017220127610208816,760.1139677433727,790.1533462785472,1647.2150975203017,0.8146096,11.223177323329752,breathing
938,2-250710-A-39,2,39,220500,44100,5.0,0.04274452,0.12365411107888631,3032.7632988524006,2321.9166491522506,5314.054796258701,0.36398762,15.660345984102454,glass_breaking
939,3-144128-B-23,3,23,220500,44100,5.0,0.046070736,0.093270781975058,3184.8077819537352,3168.0598822955058,6449.019472339037,0.0016295483,16.958108910502013,breathing
940,3-253084-A-2,3,2,220500,44100,5.0,0.13463534,0.08454742785672854,3338.2466322838536,3387.6883749705084,6566.477849477958,0.003543576,17.229849143648842,pig
941,4-183882-A-28,4,28,220500,44100,5.0,0.057750884,0.05304365755510441,3345.3223508755295,4433.695952472093,8346.389437717517,0.0017139717,17.469462857296502,snoring
942,2-122616-A-14,2,14,220500,44100,5.0,0.059602603,0.1949341103538283,4312.396008230205,1246.1890947366728,5283.428686013631,0.00010552843,18.706414402976353,chirping_birds
943,2-65484-A-18,2,18,220500,44100,5.0,0.15217754,0.16184654147331787,5091.204374488841,4249.951188879517,9815.293625833816,0.04517862,14.533773178635549,toilet_flush
944,4-160999-A-10,4,10,220500,44100,5.0,0.11399924,0.14221219728828308,4315.968365320578,3716.9069343577867,8764.563243184455,0.0013717922,17.481522289340592,rain
945,3-144827-A-11,3,11,220500,44100,5.0,0.14040197,0.06803423180104408,2636.668265367179,2929.5305861793986,5534.183086209397,0.00033204164,17.2602474394075,sea_waves
946,3-100024-A-27,3,27,220500,44100,5.0,0.01414551,0.13258818517981438,4717.353512733904,4211.114372834396,9568.935796113688,0.009887835,16.291127206884834,brushing_teeth
947,1-46938-A-7,1,7,220500,44100,5.0,0.022094402,0.06450297273781902,2916.887008604768,3333.644707195713,6477.447297346288,0.00095323415,17.03088346716865,insects
948,3-119120-A-48,3,48,220500,44100,5.0,0.025337756,0.011100184889791182,1329.2164007336933,3008.2831649389864,2370.3510187064967,0.00048815997,13.275729379672052,fireworks
949,3-156907-A-15,3,15,220500,44100,5.0,0.017971274,0.12299136274651973,3476.8629352326925,2447.1868252918152,6089.499913899362,0.6185219,11.977552065930094,water_drops
950,1-27724-A-1,1,1,220500,44100,5.0,0.08125124,0.03895034258990719,1302.380867432458,1251.8163854559368,2196.2867966937356,0.58411825,16.58202885655902,rooster
951,5-238021-A-35,5,35,220500,44100,5.0,0.12306425,0.07753022585556844,4184.103293187963,4652.718571361838,9812.146081061484,0.0027212654,19.10061279034097,washing_machine
952,3-144259-A-29,3,29,220500,44100,5.0,0.021220677,0.197726716574826,5526.0670478053535,4580.270923998065,10489.617622534803,0.042263243,16.002083102659313,drinking_sipping
953,5-172299-A-5,5,5,220500,44100,5.0,0.28719267,0.07047110643851508,2064.782555943289,1821.444062409645,2886.898088565835,0.00022948132,20.32378646339331,cat
954,5-213836-A-9,5,9,220500,44100,5.0,0.082528025,0.04686706967807425,1975.8491858837224,2408.198058560303,3772.2075070693154,0.00017847754,17.24412913333684,crow
955,1-39923-A-1,1,1,220500,44100,5.0,0.13061848,0.034424394576566125,1094.4346869613655,1014.5114664036672,1777.0638096360208,0.5042286,18.942306009606266,rooster
956,2-209471-A-25,2,25,220500,44100,5.0,0.049035158,0.05658397984338747,3314.71053045949,4153.11738810007,8020.543612238979,0.0057261344,15.343676758465762,footsteps
957,5-219379-A-11,5,11,220500,44100,5.0,0.0757223,0.08840609592517401,2811.741756715353,2668.7025927310574,5166.569841212297,0.00089906144,16.863562767500806,sea_waves
958,1-24076-A-43,1,43,220500,44100,5.0,0.16264015,0.058520111296403714,2209.9441561431254,2475.6266516709934,4472.361355314675,9.778956e-05,19.530082505194255,car_horn
959,3-121348-A-9,3,9,220500,44100,5.0,0.011141526,0.034167225565545245,1168.740446055276,1036.8585293995475,2062.391241299304,0.6176925,15.572967603013092,crow
960,3-257858-A-2,3,2,220500,44100,5.0,0.103001915,0.04411071635730859,2565.9405322266507,3392.701672451022,5501.40865175464,0.0019573867,15.852627812505279,pig
961,5-212736-A-17,5,17,220500,44100,5.0,0.10294216,0.05069401645881671,2806.130918366723,2922.7485711669046,5430.663835919374,0.0012312635,18.840143515050883,pouring_water
962,4-144085-A-16,4,16,220500,44100,5.0,0.058043785,0.02080010150812065,1139.6925259068662,2420.9527439597773,1232.6884471070186,0.00010247451,16.57880055180665,wind
963,2-83688-A-34,2,34,220500,44100,5.0,0.028696556,0.07619226725638051,3989.292648573067,4268.667769276159,8425.977355532192,0.0077097444,14.5812940007969,can_opening
964,4-156227-A-9,4,9,220500,44100,5.0,0.00896069,0.0674768434599768,2403.0684499134313,2793.8201313096647,4216.910618474478,0.0014659814,15.761040241537135,crow
965,5-117118-A-42,5,42,220500,44100,5.0,0.26373696,0.03666187826276102,1121.969816094344,876.8508777840846,1821.4292026174594,2.820914e-06,21.919407336175777,siren
966,2-109371-B-16,2,16,220500,44100,5.0,0.25984344,0.014029872389791182,893.7816926292949,1575.2580979579207,1738.9435451711138,4.0419054e-05,16.231901972080767,wind
967,4-213915-B-3,4,3,220500,44100,5.0,0.17816874,0.030366335556844547,1090.744938475746,1305.3294640729323,1907.9617033425175,1.4599183e-05,19.407464976447113,cow
968,1-155858-F-25,1,25,220500,44100,5.0,0.009371488,0.17104005039153133,6047.583984841549,5761.155758021785,12957.042918902262,0.06595978,14.564001193563344,footsteps
969,1-34853-A-37,1,37,220500,44100,5.0,0.11097674,0.0987268434599768,2716.047760248598,2088.0793651948557,4561.441868474478,0.00015133034,24.324737296131335,clock_alarm
970,4-172180-A-32,4,32,220500,44100,5.0,0.05197053,0.03513359193735499,4402.8567528241365,5352.722150963871,11192.919015552494,0.0031826869,15.87036910975221,keyboard_typing
971,2-166644-C-2,2,2,220500,44100,5.0,0.099979185,0.05107580481438515,2433.398316749297,3046.400284277082,4926.257295896172,0.0018816524,17.591376756022477,pig
972,5-207681-A-24,5,24,220500,44100,5.0,0.15238176,0.12957239704176335,4688.454322854095,4217.922063389225,9259.077499637471,0.04122385,17.02176569941095,coughing
973,5-177034-A-18,5,18,220500,44100,5.0,0.054977465,0.07294536687935035,3219.944210432411,3729.097098880747,7103.458979843387,0.0015049769,16.677302972294633,toilet_flush
974,3-102583-B-49,3,49,220500,44100,5.0,0.03212626,0.07602799630220418,3451.1780517456623,4299.298912788029,7974.17977813225,0.005646274,16.974267594033815,hand_saw
975,4-171706-A-23,4,23,220500,44100,5.0,0.19328344,0.10865220780162413,3443.78775804191,3294.4160530761396,6787.4055158787705,0.0020899717,18.197931727503935,breathing
976,5-127990-A-2,5,2,220500,44100,5.0,0.10231449,0.058954013196055685,2969.784321433375,3502.26811203897,6373.128670606148,0.0053688735,17.097398506465886,pig
977,5-243783-A-44,5,44,220500,44100,5.0,0.043918304,0.044364486658932716,2039.0909066221177,2821.473706408515,3752.8226281540024,0.00073700404,15.472746132332267,engine
978,3-101381-A-33,3,33,220500,44100,5.0,0.024955114,0.13814507504350348,5393.284398012788,4039.140978112832,9675.652552204176,0.17422435,13.779193113892143,door_wood_creaks
979,2-43802-A-42,2,42,220500,44100,5.0,0.20218915,0.046175998767401395,1847.8137967237212,2304.2098003238907,3503.0174874927493,0.00011445533,21.034700350531665,siren
980,3-172881-A-48,3,48,220500,44100,5.0,0.03838445,0.049385513341067284,1865.034851107186,2142.4708969626486,3431.6731393198957,0.0006550627,14.540402608970554,fireworks
981,4-165791-A-45,4,45,220500,44100,5.0,0.17049119,0.024934065037703016,1189.9534163128517,1878.1667431761,1897.8695756598029,4.7150814e-05,16.898009652421603,train
982,5-238492-A-23,5,23,220500,44100,5.0,0.060479894,0.03819469620069606,2151.5823068837844,2401.4050837126047,4798.307102849478,0.46593502,11.07622020871927,breathing
983,4-168446-A-45,4,45,220500,44100,5.0,0.26447308,0.019440617749419953,1309.929951557459,2223.6941500954904,2611.51290150087,9.039124e-05,16.122550200370817,train
984,1-187207-A-20,1,20,220500,44100,5.0,0.15947092,0.052956424013921116,2502.3713336385977,3110.9939211483716,5146.435546875,0.0015138894,20.0267290568035,crying_baby
985,2-135649-B-45,2,45,220500,44100,5.0,0.2549757,0.03449690037703016,1978.4324686042114,2824.8010582481857,4484.1021969257545,0.00016025947,17.27075920964825,train
986,2-182508-B-8,2,8,220500,44100,5.0,0.040800173,0.07375086100638051,1962.122304485658,1912.0401082113935,2609.6143824318447,0.00020092678,17.613685816883013,sheep
987,3-187549-B-6,3,6,220500,44100,5.0,0.21016212,0.06365782700116009,3151.222024773725,4203.835274948171,7932.911968895011,0.003631608,16.89858504053459,hen
988,3-132852-A-10,3,10,220500,44100,5.0,0.18714474,0.010841882975638052,1234.7957707362027,2136.6454709736445,2496.9023029654873,3.7248865e-05,16.702146848781826,rain
989,2-96654-A-47,2,47,220500,44100,5.0,0.026805907,0.06491648238109049,2559.109951989616,2835.296260352464,5542.726422020011,0.0009450408,16.073691859745242,airplane
990,4-181362-A-13,4,13,220500,44100,5.0,0.0034480027,0.14577064602668213,5784.141304551525,5273.049099333132,11791.801859773783,0.030370845,15.834457545007552,crickets
991,5-180229-A-27,5,27,220500,44100,5.0,0.009977998,0.13511795787412992,5118.937683086505,3901.2814689509073,9496.642188406322,0.008294946,18.756714648148442,brushing_teeth
992,2-92627-A-27,2,27,220500,44100,5.0,0.01847563,0.09357893162703017,3520.298667858455,3866.443149490736,6746.98704411978,0.004389753,17.719028232053933,brushing_teeth
993,2-141681-B-36,2,36,220500,44100,5.0,0.1484269,0.10192842771171694,3917.5303993341513,4157.559633728098,8845.000498477379,0.0021649315,18.309860893699362,vacuum_cleaner
994,3-70962-A-4,3,4,220500,44100,5.0,0.015565177,0.08674525993329467,3489.2000482182207,3522.268716477035,7352.0650558294665,0.0015674083,16.73642993449073,frog
995,3-151557-B-28,3,28,220500,44100,5.0,0.12480125,0.05457194388051044,2607.173528779266,3249.71084203123,6283.748391277552,0.0006780958,16.54222500382702,snoring
996,5-242491-A-14,5,14,220500,44100,5.0,0.008662713,0.1097692502900232,3444.8224345814447,3200.020307050046,6411.948389464907,0.0027166924,17.576745903177617,chirping_birds
997,2-39443-A-19,2,19,220500,44100,5.0,0.0239947,0.01117382359338747,1457.501740739945,3219.5048398052168,2621.7549122679816,0.00033531804,14.572620334054305,thunderstorm
998,5-242490-A-14,5,14,220500,44100,5.0,0.010993996,0.10454656685034802,3149.38449464219,2827.9480080834933,5251.753394177784,0.0014942926,17.84203641848773,chirping_birds
999,2-75726-A-6,2,6,220500,44100,5.0,0.13237421,0.026941569388051045,934.7762038159497,899.135318722994,1685.1355178726799,0.6976688,19.65366593331827,hen
1000,4-157296-A-24,4,24,220500,44100,5.0,0.05579185,0.09832239704176333,3323.1786750271467,3417.5777286161624,6151.151822614559,0.0028282865,17.90899474228287,coughing
1001,2-62226-A-26,2,26,220500,44100,5.0,0.040210847,0.039046639356148494,1741.6706648158645,2100.833656562763,3085.443214363399,0.17752662,17.58532395829439,laughing
1002,1-208757-E-2,1,2,220500,44100,5.0,0.09489233,0.044908280162412995,2010.128427145276,2643.5002690859633,4045.244525812065,0.00077434967,18.0130982959096,pig
1003,1-43807-B-47,1,47,220500,44100,5.0,0.07486101,0.009599088239559165,487.2565348834533,1192.9472024986385,731.8791011093388,1.6899905e-05,15.402795220658273,airplane
1004,1-51036-A-16,1,16,220500,44100,5.0,0.033269644,0.04386374347447796,2298.621220609061,3576.0370400400097,3538.389895410383,0.0011641404,17.32686011804854,wind
1005,3-166125-A-23,3,23,220500,44100,5.0,0.006501678,0.23177158860208816,5084.668509619082,4950.868703490689,10901.945987710267,0.0274372,15.310896193436697,breathing
1006,1-51037-A-16,1,16,220500,44100,5.0,0.10326146,0.07111686122389792,2913.8696949738805,3358.150997266772,6062.121270482889,0.00083466485,18.256048543031838,wind
1007,3-253081-A-2,3,2,220500,44100,5.0,0.1364647,0.04656231873549884,2507.8516486159538,3233.007628936901,5308.109433910963,0.0023713422,16.014121457924325,pig
1008,3-118069-B-27,3,27,220500,44100,5.0,0.016935185,0.08100937137470998,4845.18577057421,4364.604061580636,9852.66447487674,0.09904596,15.54702332972528,brushing_teeth
1009,2-102414-D-17,2,17,220500,44100,5.0,0.0062831617,0.1384588892111369,7011.274485903146,5206.203071336536,13161.083757794373,0.1576931,15.360617277574695,pouring_water
1010,4-207124-A-0,4,0,220500,44100,5.0,0.09311823,0.047585330263921116,2121.8587700803428,2987.224880512927,3922.190513522332,0.00548327,16.931282375139734,dog
1011,5-249937-A-22,5,22,220500,44100,5.0,0.10094726,0.10575310868619489,3509.5072066871207,3397.5262669985073,7005.135676479118,0.002505297,17.521853036726636,clapping
1012,4-163697-A-13,4,13,220500,44100,5.0,0.024784507,0.23963506924303946,5972.087799142609,2561.8851452908607,8266.701597846577,0.0036867803,18.37213986783095,crickets
1013,2-87282-A-34,2,34,220500,44100,5.0,0.037945837,0.2966801406612529,7317.0556572964915,4760.352443293155,12897.639256453016,0.08632051,16.192674958866373,can_opening
1014,1-30344-A-0,1,0,220500,44100,5.0,0.088747345,0.04245441197795824,1778.5765223031995,2509.361877314189,2754.25155887471,0.0016196077,16.998334763034148,dog
1015,1-18755-B-4,1,4,220500,44100,5.0,0.08801002,0.06835144467807425,2178.964783531397,2060.15937987024,3387.6075125072507,0.00018943424,18.52729637664842,frog
1016,3-124600-A-19,3,19,220500,44100,5.0,0.09438735,0.01637045026102088,1112.3144285961057,2088.344827879543,1982.253752175174,0.000935177,14.90611087884991,thunderstorm
1017,5-217158-A-0,5,0,220500,44100,5.0,0.08045493,0.03949300319025522,1287.8850501971808,1358.0101617845808,1963.318522513051,4.3793272e-05,18.357941468105274,dog
1018,1-211527-C-20,1,20,220500,44100,5.0,0.092500046,0.10510395519141531,3733.4019761756745,3021.595976821356,6758.228275449536,0.0003080906,24.09586858561236,crying_baby
1019,1-40154-A-46,1,46,220500,44100,5.0,0.13957681,0.06101136528422274,1745.5627599804009,1585.3145345958744,2948.000425971578,3.4959765e-05,19.802370881901425,church_bells
1020,3-185313-A-31,3,31,220500,44100,5.0,0.0039049075,0.05683435143561485,3302.2123691742763,3685.8899361708313,6708.666935542344,0.1308855,13.869519491787589,mouse_click
1021,3-203373-A-39,3,39,220500,44100,5.0,0.060494326,0.048557361151392114,1224.8431561986865,726.7503346675437,2043.8057388341067,0.8486222,11.577115539895464,glass_breaking
1022,5-261464-A-23,5,23,220500,44100,5.0,0.005543313,0.08357086535672854,2523.785229248472,2643.5502699308668,3947.870481982309,0.0015063382,16.201300704855534,breathing
1023,5-194899-D-3,5,3,220500,44100,5.0,0.068626136,0.06158008265661253,2396.695911192119,2422.1514192684735,4216.96057950261,0.052907784,19.561926326869013,cow
1024,4-234879-A-6,4,6,220500,44100,5.0,0.01763473,0.05799217843677494,3196.8458960035323,4226.354419815341,7416.115093895011,0.0036408072,16.52483834431655,hen
1025,5-181458-A-33,5,33,220500,44100,5.0,0.012161084,0.03858214907192575,2261.4480718782947,3075.205760907172,4684.895568989269,0.0013609586,17.378464475280524,door_wood_creaks
1026,2-110613-A-13,2,13,220500,44100,5.0,0.11105633,0.5681871737238979,12676.681835767287,1721.0818285773576,14123.483042705917,0.0004175328,19.081712182220762,crickets
